start_station_name,end_station_name,Latitude_x,Longitude_x,Latitude_y,Longitude_y
16th & Harvard St NW,10th & K St NW,38.9262792,-77.0364613,38.90253,-77.0259938
17th & Corcoran St NW,10th & K St NW,38.9118701,-77.0384855,38.90253,-77.0259938
17th & G St NW,10th & K St NW,38.8983186,-77.0394614,38.90253,-77.0259938
17th & K St NW,10th & K St NW,38.9024024,-77.0395084,38.90253,-77.0259938
17th & K St NW / Farragut Square,10th & K St NW,38.9021566,-77.0380023,38.90253,-77.0259938
17th St & Massachusetts Ave NW,10th & K St NW,38.9079341,-77.0385233,38.90253,-77.0259938
18th & C St NW,10th & K St NW,38.8935359,-77.0417413,38.90253,-77.0259938
18th & M St NW,10th & K St NW,38.9056568,-77.0416876,38.90253,-77.0259938
18th & R St NW,10th & K St NW,38.9126074,-77.0416631,38.90253,-77.0259938
18th St & Pennsylvania Ave NW,10th & K St NW,38.899316,-77.041633,38.90253,-77.0259938
18th St & Wyoming Ave NW,10th & K St NW,38.9187411,-77.0416565,38.90253,-77.0259938
19th & K St NW,10th & K St NW,38.902416,-77.0434552,38.90253,-77.0259938
19th St & Constitution Ave NW,10th & K St NW,38.8921101,-77.0434861,38.90253,-77.0259938
19th St & Pennsylvania Ave NW,10th & K St NW,38.9002149,-77.043466,38.90253,-77.0259938
1st & D St SE,10th & K St NW,38.88494,-77.00873,38.90253,-77.0259938
1st & H St NW,10th & K St NW,38.9002169,-77.0312345,38.90253,-77.0259938
1st & M St NE,10th & K St NW,38.9056533,-77.0058882,38.90253,-77.0259938
1st & O St NW,10th & K St NW,38.9601576,-77.0116249,38.90253,-77.0259938
1st & Rhode Island Ave NW,10th & K St NW,38.9112599,-77.0251579,38.90253,-77.0259938
1st & Washington Hospital Center NW,10th & K St NW,38.9292248,-77.0144978,38.90253,-77.0259938
20th & L St NW,10th & K St NW,38.9037429,-77.0448932,38.90253,-77.0259938
20th & O St NW / Dupont South,10th & K St NW,38.907743,-77.043655,38.90253,-77.0259938
20th St & Florida Ave NW,10th & K St NW,38.9151073,-77.044913,38.90253,-77.0259938
21st & I St NW,10th & K St NW,38.9007023,-77.0466551,38.90253,-77.0259938
21st St & Pennsylvania Ave NW,10th & K St NW,38.9013274,-77.0466578,38.90253,-77.0259938
22nd & I St NW / Foggy Bottom,10th & K St NW,38.9007023,-77.0488331,38.90253,-77.0259938
22nd & P ST NW,10th & K St NW,38.909643,-77.0487969,38.90253,-77.0259938
22nd St & Constitution Ave NW,10th & K St NW,38.8921184,-77.0488686,38.90253,-77.0259938
23rd & M St NW,10th & K St NW,38.9052669,-77.0501284,38.90253,-77.0259938
25th St & Pennsylvania Ave NW,10th & K St NW,38.9036639,-77.0533013,38.90253,-77.0259938
2nd & G St NE,10th & K St NW,38.89894,-77.00901,38.90253,-77.0259938
2nd St & Massachusetts Ave NE,10th & K St NW,38.8952128,-77.0035114,38.90253,-77.0259938
2nd St & Seaton Pl NE,10th & K St NW,38.9148253,-77.0035158,38.90253,-77.0259938
3000 Connecticut Ave NW / National Zoo,10th & K St NW,38.9298333,-77.0560416,38.90253,-77.0259938
37th & O St NW / Georgetown University,10th & K St NW,38.9076089,-77.0722585,38.90253,-77.0259938
3rd & Elm St NW,10th & K St NW,38.9174514,-77.016491,38.90253,-77.0259938
3rd & H St NE,10th & K St NW,38.9003026,-77.0016867,38.90253,-77.0259938
3rd & H St NW,10th & K St NW,38.9002169,-77.0312345,38.90253,-77.0259938
3rd & M St NE,10th & K St NW,38.905696,-76.997098,38.90253,-77.0259938
3rd St & Pennsylvania Ave SE,10th & K St NW,38.887124,-77.001692,38.90253,-77.0259938
4th & C St SW,10th & K St NW,38.88631,-77.01799,38.90253,-77.0259938
4th & E St SW,10th & K St NW,38.8832394,-77.0154581,38.90253,-77.0259938
4th & M St SE,10th & K St NW,38.8768635,-76.9831619,38.90253,-77.0259938
4th & M St SW,10th & K St NW,38.8765291,-77.0141041,38.90253,-77.0259938
4th & W St NE,10th & K St NW,38.919029,-77.000472,38.90253,-77.0259938
4th St & Madison Dr NW,10th & K St NW,38.8905995,-77.0175703,38.90253,-77.0259938
5th & F St NW,10th & K St NW,38.897337,-77.018929,38.90253,-77.0259938
5th & K St NW,10th & K St NW,38.9025277,-77.0189305,38.90253,-77.0259938
5th St & Massachusetts Ave NW,10th & K St NW,38.9011312,-77.0189262,38.90253,-77.0259938
6th & H St NE,10th & K St NW,38.9002104,-76.9984441,38.90253,-77.0259938
6th & K St NE,10th & K St NW,38.9025086,-76.9984503,38.90253,-77.0259938
6th St & Indiana Ave NW,10th & K St NW,38.8944395,-77.0199018,38.90253,-77.0259938
7th & E St SW,10th & K St NW,38.8832442,-77.0219776,38.90253,-77.0259938
7th & F St NW / National Portrait Gallery,10th & K St NW,38.8978267,-77.023019,38.90253,-77.0259938
7th & K St NW,10th & K St NW,38.9021412,-77.021891,38.90253,-77.0259938
7th & R St NW / Shaw Library,10th & K St NW,38.9124464,-77.022271,38.90253,-77.0259938
7th & T St NW,10th & K St NW,38.915572,-77.021919,38.90253,-77.0259938
7th St & Massachusetts Ave NE,10th & K St NW,38.9021412,-77.021891,38.90253,-77.0259938
8th & D St NW,10th & K St NW,38.8947972,-77.0229688,38.90253,-77.0259938
8th & H St NW,10th & K St NW,38.899814,-77.022948,38.90253,-77.0259938
8th & O St NW,10th & K St NW,38.9085637,-77.0229375,38.90253,-77.0259938
9th & Upshur St NW,10th & K St NW,38.9418906,-77.0250606,38.90253,-77.0259938
Adams Mill & Columbia Rd NW,10th & K St NW,38.9226795,-77.0426674,38.90253,-77.0259938
Bladensburg Rd & Benning Rd NE,10th & K St NW,38.9000764,-76.9834672,38.90253,-77.0259938
California St & Florida Ave NW,10th & K St NW,38.9178137,-77.0403994,38.90253,-77.0259938
Calvert & Biltmore St NW,10th & K St NW,38.9232654,-77.0473443,38.90253,-77.0259938
Columbia & Ontario Rd NW,10th & K St NW,38.9221879,-77.0401742,38.90253,-77.0259938
Columbia Rd & Belmont St NW,10th & K St NW,38.9205817,-77.043926,38.90253,-77.0259938
Columbia Rd & Georgia Ave NW,10th & K St NW,38.9281258,-77.023104,38.90253,-77.0259938
Columbus Circle / Union Station,10th & K St NW,38.896995,-77.006384,38.90253,-77.0259938
Connecticut Ave & R St NW,10th & K St NW,38.9125984,-77.045082,38.90253,-77.0259938
Constitution Ave & 2nd St NW/DOL,10th & K St NW,38.8921052,-77.0136447,38.90253,-77.0259938
Convention Center / 7th & M St NW,10th & K St NW,38.9056431,-77.0219318,38.90253,-77.0259938
Crystal Dr & 15th St S,10th & K St NW,38.8601073,-77.0493393,38.90253,-77.0259938
D St & Maryland Ave NE,10th & K St NW,38.8947301,-76.9968333,38.90253,-77.0259938
Florida Ave & R St NW,10th & K St NW,38.9126039,-77.0132898,38.90253,-77.0259938
Fort Totten Metro,10th & K St NW,38.951832,-77.002174,38.90253,-77.0259938
Hains Point/Buckeye & Ohio Dr SW,10th & K St NW,38.8760239,-77.0349214,38.90253,-77.0259938
Henry Bacon Dr & Lincoln Memorial Circle NW,10th & K St NW,38.8901667,-77.049611,38.90253,-77.0259938
Independence Ave & L'Enfant Plaza SW/DOE,10th & K St NW,38.8862882,-77.0265843,38.90253,-77.0259938
Jefferson Dr & 14th St SW,10th & K St NW,38.8886121,-77.0319526,38.90253,-77.0259938
Jefferson Memorial,10th & K St NW,38.8814158,-77.0364657,38.90253,-77.0259938
Kansas Ave & Sherman Cr NW,10th & K St NW,38.9468708,-77.0222323,38.90253,-77.0259938
Kennedy Center,10th & K St NW,38.8958482,-77.0556827,38.90253,-77.0259938
L'Enfant Plaza / 7th & C St SW,10th & K St NW,38.8839245,-77.024976,38.90253,-77.0259938
Lincoln Memorial,10th & K St NW,38.8892686,-77.050176,38.90253,-77.0259938
M St & Pennsylvania Ave NW,10th & K St NW,38.9052453,-77.0579267,38.90253,-77.0259938
Maine Ave & 9th St SW,10th & K St NW,38.8802954,-77.0249438,38.90253,-77.0259938
Maryland Ave & E St NE,10th & K St NW,38.8961161,-76.9931643,38.90253,-77.0259938
Metro Center / 12th & G St NW,10th & K St NW,38.8980522,-77.0282299,38.90253,-77.0259938
Montello Ave & Holbrook Terr NE,10th & K St NW,38.907617,-76.986781,38.90253,-77.0259938
New Hampshire Ave & 24th St NW,10th & K St NW,38.9011215,-77.0514178,38.90253,-77.0259938
New Hampshire Ave & T St NW,10th & K St NW,38.9155803,-77.0378968,38.90253,-77.0259938
New Jersey Ave & F St NW,10th & K St NW,38.8973436,-77.0118709,38.90253,-77.0259938
New Jersey Ave & N St NW/Dunbar HS,10th & K St NW,38.9075024,-77.0128468,38.90253,-77.0259938
New Jersey Ave & R St NW,10th & K St NW,38.9125993,-77.0173559,38.90253,-77.0259938
New York Ave & 15th St NW,10th & K St NW,38.8987597,-77.0336773,38.90253,-77.0259938
New York Ave & Hecht Ave NE,10th & K St NW,38.9160259,-76.983832,38.90253,-77.0259938
North Capitol St & F St NW,10th & K St NW,38.8973304,-77.0091024,38.90253,-77.0259938
North Capitol St & G Pl NE,10th & K St NW,38.8995605,-77.0090117,38.90253,-77.0259938
Park Rd & Holmead Pl NW,10th & K St NW,38.9309272,-77.030867,38.90253,-77.0259938
Potomac & M St NW,10th & K St NW,38.9051294,-77.0651744,38.90253,-77.0259938
Rhode Island & Connecticut Ave NW,10th & K St NW,38.9056638,-77.0412097,38.90253,-77.0259938
Thomas Circle,10th & K St NW,38.9059397,-77.0317658,38.90253,-77.0259938
US Dept of State / Virginia Ave & 21st St NW,10th & K St NW,38.8948244,-77.0470168,38.90253,-77.0259938
Vermont Ave & I St NW,10th & K St NW,38.9013406,-77.0345896,38.90253,-77.0259938
Washington & Independence Ave SW/HHS,10th & K St NW,38.8866441,-77.0144068,38.90253,-77.0259938
Woodley Park Metro / Calvert St & Connecticut Ave NW,10th & K St NW,38.923148,-77.051476,38.90253,-77.0259938
10th & E St NW,10th & U St NW,38.8961384,-77.0260002,38.917007,-77.0259857
10th & G St NW,10th & U St NW,38.8983151,-77.0259896,38.917007,-77.0259857
10th & K St NW,10th & U St NW,38.90253,-77.0259938,38.917007,-77.0259857
10th & U St NW,10th & U St NW,38.917007,-77.0259857,38.917007,-77.0259857
11th & Girard St NW,10th & U St NW,38.925755,-77.02704,38.917007,-77.0259857
11th & Kenyon St NW,10th & U St NW,38.929685,-77.0277483,38.917007,-77.0259857
11th & M St NW,10th & U St NW,38.905637,-77.027041,38.917007,-77.0259857
11th & O St NW,10th & U St NW,38.9085726,-77.0270402,38.917007,-77.0259857
11th & Park Rd NW,10th & U St NW,38.931821,-77.02826,38.917007,-77.0259857
11th & S St NW,10th & U St NW,38.9140948,-77.0270455,38.917007,-77.0259857
13th & H St NE,10th & U St NW,38.9002048,-76.9883091,38.917007,-77.0259857
13th St & New York Ave NW,10th & U St NW,38.9002912,-77.0295883,38.917007,-77.0259857
14th & Belmont St NW,10th & U St NW,38.921086,-77.031873,38.917007,-77.0259857
14th & Irving St NW,10th & U St NW,38.9287772,-77.0326506,38.917007,-77.0259857
14th & L St NW,10th & U St NW,38.903746,-77.0319747,38.917007,-77.0259857
14th & Newton St NW,10th & U St NW,38.9318686,-77.0327472,38.917007,-77.0259857
14th & R St NW,10th & U St NW,38.9126061,-77.0319494,38.917007,-77.0259857
14th & Rhode Island Ave NW,10th & U St NW,38.9088311,-77.0319575,38.917007,-77.0259857
14th & V St NW,10th & U St NW,38.9181132,-77.0319544,38.917007,-77.0259857
14th St & Spring Rd NW,10th & U St NW,38.9370752,-77.0327226,38.917007,-77.0259857
15th & K St NW,10th & U St NW,38.9024168,-77.0345695,38.917007,-77.0259857
15th & M St NW,10th & U St NW,38.9056496,-77.0345673,38.917007,-77.0259857
15th & P St NW,10th & U St NW,38.9096682,-77.0345588,38.917007,-77.0259857
15th & W St NW,10th & U St NW,38.9191619,-77.034716,38.917007,-77.0259857
16th & Harvard St NW,10th & U St NW,38.9262792,-77.0364613,38.917007,-77.0259857
16th & R St NW,10th & U St NW,38.9126037,-77.0365134,38.917007,-77.0259857
17th & Corcoran St NW,10th & U St NW,38.9118701,-77.0384855,38.917007,-77.0259857
17th & G St NW,10th & U St NW,38.8983186,-77.0394614,38.917007,-77.0259857
17th & K St NW,10th & U St NW,38.9024024,-77.0395084,38.917007,-77.0259857
17th & K St NW / Farragut Square,10th & U St NW,38.9021566,-77.0380023,38.917007,-77.0259857
17th St & Independence Ave SW,10th & U St NW,38.8879587,-77.0387413,38.917007,-77.0259857
17th St & Massachusetts Ave NW,10th & U St NW,38.9079341,-77.0385233,38.917007,-77.0259857
18th & R St NW,10th & U St NW,38.9126074,-77.0416631,38.917007,-77.0259857
18th St & Wyoming Ave NW,10th & U St NW,38.9187411,-77.0416565,38.917007,-77.0259857
1st & M St NE,10th & U St NW,38.9056533,-77.0058882,38.917007,-77.0259857
1st & O St NW,10th & U St NW,38.9601576,-77.0116249,38.917007,-77.0259857
1st & Rhode Island Ave NW,10th & U St NW,38.9112599,-77.0251579,38.917007,-77.0259857
20th & E St NW,10th & U St NW,38.8959408,-77.0449224,38.917007,-77.0259857
20th & O St NW / Dupont South,10th & U St NW,38.907743,-77.043655,38.917007,-77.0259857
20th St & Florida Ave NW,10th & U St NW,38.9151073,-77.044913,38.917007,-77.0259857
22nd & H St NW,10th & U St NW,38.8995813,-77.0488358,38.917007,-77.0259857
22nd & I St NW / Foggy Bottom,10th & U St NW,38.9007023,-77.0488331,38.917007,-77.0259857
22nd & P ST NW,10th & U St NW,38.909643,-77.0487969,38.917007,-77.0259857
23rd & M St NW,10th & U St NW,38.9052669,-77.0501284,38.917007,-77.0259857
25th St & Pennsylvania Ave NW,10th & U St NW,38.9036639,-77.0533013,38.917007,-77.0259857
3000 Connecticut Ave NW / National Zoo,10th & U St NW,38.9298333,-77.0560416,38.917007,-77.0259857
3rd & Elm St NW,10th & U St NW,38.9174514,-77.016491,38.917007,-77.0259857
3rd & H St NE,10th & U St NW,38.9003026,-77.0016867,38.917007,-77.0259857
3rd & H St NW,10th & U St NW,38.9002169,-77.0312345,38.917007,-77.0259857
3rd & M St NE,10th & U St NW,38.905696,-76.997098,38.917007,-77.0259857
4th & D St NW / Judiciary Square,10th & U St NW,38.8946621,-77.0306956,38.917007,-77.0259857
5th & F St NW,10th & U St NW,38.897337,-77.018929,38.917007,-77.0259857
5th & K St NW,10th & U St NW,38.9025277,-77.0189305,38.917007,-77.0259857
7th & F St NW / National Portrait Gallery,10th & U St NW,38.8978267,-77.023019,38.917007,-77.0259857
7th & K St NW,10th & U St NW,38.9021412,-77.021891,38.917007,-77.0259857
7th & R St NW / Shaw Library,10th & U St NW,38.9124464,-77.022271,38.917007,-77.0259857
8th & O St NW,10th & U St NW,38.9085637,-77.0229375,38.917007,-77.0259857
9th & Upshur St NW,10th & U St NW,38.9418906,-77.0250606,38.917007,-77.0259857
Adams Mill & Columbia Rd NW,10th & U St NW,38.9226795,-77.0426674,38.917007,-77.0259857
California St & Florida Ave NW,10th & U St NW,38.9178137,-77.0403994,38.917007,-77.0259857
Columbia & Ontario Rd NW,10th & U St NW,38.9221879,-77.0401742,38.917007,-77.0259857
Columbia Rd & Belmont St NW,10th & U St NW,38.9205817,-77.043926,38.917007,-77.0259857
Columbia Rd & Georgia Ave NW,10th & U St NW,38.9281258,-77.023104,38.917007,-77.0259857
Connecticut Ave & R St NW,10th & U St NW,38.9125984,-77.045082,38.917007,-77.0259857
Constitution Ave & 2nd St NW/DOL,10th & U St NW,38.8921052,-77.0136447,38.917007,-77.0259857
Eckington Pl & Q St NE,10th & U St NW,38.9111223,-77.0047933,38.917007,-77.0259857
Florida Ave & R St NW,10th & U St NW,38.9126039,-77.0132898,38.917007,-77.0259857
Georgetown Harbor / 30th St NW,10th & U St NW,38.9099278,-77.0592585,38.917007,-77.0259857
Kansas Ave & Sherman Cr NW,10th & U St NW,38.9468708,-77.0222323,38.917007,-77.0259857
Lamont & Mt Pleasant NW,10th & U St NW,38.9311391,-77.0382492,38.917007,-77.0259857
M St & Pennsylvania Ave NW,10th & U St NW,38.9052453,-77.0579267,38.917007,-77.0259857
Maine Ave & 7th St SW,10th & U St NW,38.8786499,-77.022833,38.917007,-77.0259857
Maryland Ave & E St NE,10th & U St NW,38.8961161,-76.9931643,38.917007,-77.0259857
Massachusetts Ave & 6th St NE,10th & U St NW,38.8930708,-76.9984653,38.917007,-77.0259857
Massachusetts Ave & Dupont Circle NW,10th & U St NW,38.909303,-77.0427814,38.917007,-77.0259857
Metro Center / 12th & G St NW,10th & U St NW,38.8980522,-77.0282299,38.917007,-77.0259857
New Hampshire Ave & T St NW,10th & U St NW,38.9155803,-77.0378968,38.917007,-77.0259857
New Jersey Ave & R St NW,10th & U St NW,38.9125993,-77.0173559,38.917007,-77.0259857
New York Ave & Hecht Ave NE,10th & U St NW,38.9160259,-76.983832,38.917007,-77.0259857
North Capitol St & F St NW,10th & U St NW,38.8973304,-77.0091024,38.917007,-77.0259857
Park Rd & Holmead Pl NW,10th & U St NW,38.9309272,-77.030867,38.917007,-77.0259857
Potomac & Pennsylvania Ave SE,10th & U St NW,38.8731037,-76.9695601,38.917007,-77.0259857
Rhode Island & Connecticut Ave NW,10th & U St NW,38.9056638,-77.0412097,38.917007,-77.0259857
Rhode Island Ave & V St NE,10th & U St NW,38.9180402,-77.0056871,38.917007,-77.0259857
Thomas Circle,10th & U St NW,38.9059397,-77.0317658,38.917007,-77.0259857
Van Ness Metro / UDC,10th & U St NW,38.944551,-77.063896,38.917007,-77.0259857
Vermont Ave & I St NW,10th & U St NW,38.9013406,-77.0345896,38.917007,-77.0259857
Virginia Ave & 25th St NW,10th & U St NW,38.9008492,-77.0533105,38.917007,-77.0259857
Woodley Park Metro / Calvert St & Connecticut Ave NW,10th & U St NW,38.923148,-77.051476,38.917007,-77.0259857
10th & E St NW,10th St & Constitution Ave NW,38.8961384,-77.0260002,38.8921062,-77.0259036
10th & G St NW,10th St & Constitution Ave NW,38.8983151,-77.0259896,38.8921062,-77.0259036
10th & K St NW,10th St & Constitution Ave NW,38.90253,-77.0259938,38.8921062,-77.0259036
10th St & Constitution Ave NW,10th St & Constitution Ave NW,38.8921062,-77.0259036,38.8921062,-77.0259036
10th St & L'Enfant Plaza SW,10th St & Constitution Ave NW,38.8842094,-77.0253936,38.8921062,-77.0259036
11th & F St NW,10th St & Constitution Ave NW,38.8973435,-77.0270466,38.8921062,-77.0259036
11th & Kenyon St NW,10th St & Constitution Ave NW,38.929685,-77.0277483,38.8921062,-77.0259036
11th & M St NW,10th St & Constitution Ave NW,38.905637,-77.027041,38.8921062,-77.0259036
11th & O St NW,10th St & Constitution Ave NW,38.9085726,-77.0270402,38.8921062,-77.0259036
11th & Park Rd NW,10th St & Constitution Ave NW,38.931821,-77.02826,38.8921062,-77.0259036
11th & S St NW,10th St & Constitution Ave NW,38.9140948,-77.0270455,38.8921062,-77.0259036
12th & L St NW,10th St & Constitution Ave NW,38.9037322,-77.028088,38.8921062,-77.0259036
13th & D St NE,10th St & Constitution Ave NW,38.894777,-76.9883104,38.8921062,-77.0259036
13th St & New York Ave NW,10th St & Constitution Ave NW,38.9002912,-77.0295883,38.8921062,-77.0259036
14th & Belmont St NW,10th St & Constitution Ave NW,38.921086,-77.031873,38.8921062,-77.0259036
14th & D St NW / Ronald Reagan Building,10th St & Constitution Ave NW,38.8939166,-77.0307749,38.8921062,-77.0259036
14th & D St SE,10th St & Constitution Ave NW,38.8946621,-77.0306956,38.8921062,-77.0259036
14th & G St NW,10th St & Constitution Ave NW,38.8983306,-77.0319663,38.8921062,-77.0259036
14th & Girard St NW,10th St & Constitution Ave NW,38.925502,-77.032316,38.8921062,-77.0259036
14th & Irving St NW,10th St & Constitution Ave NW,38.9287772,-77.0326506,38.8921062,-77.0259036
14th & L St NW,10th St & Constitution Ave NW,38.903746,-77.0319747,38.8921062,-77.0259036
14th & Newton St NW,10th St & Constitution Ave NW,38.9318686,-77.0327472,38.8921062,-77.0259036
14th & R St NW,10th St & Constitution Ave NW,38.9126061,-77.0319494,38.8921062,-77.0259036
14th & Rhode Island Ave NW,10th St & Constitution Ave NW,38.9088311,-77.0319575,38.8921062,-77.0259036
14th & V St NW,10th St & Constitution Ave NW,38.9181132,-77.0319544,38.8921062,-77.0259036
14th St & New York Ave NW,10th St & Constitution Ave NW,38.8993304,-77.0319713,38.8921062,-77.0259036
15th & F St NE,10th St & Constitution Ave NW,38.8973368,-76.9836645,38.8921062,-77.0259036
15th & K St NW,10th St & Constitution Ave NW,38.9024168,-77.0345695,38.8921062,-77.0259036
15th & M St NW,10th St & Constitution Ave NW,38.9056496,-77.0345673,38.8921062,-77.0259036
15th & P St NW,10th St & Constitution Ave NW,38.9096682,-77.0345588,38.8921062,-77.0259036
15th & W St NW,10th St & Constitution Ave NW,38.9191619,-77.034716,38.8921062,-77.0259036
15th St & Constitution Ave NW,10th St & Constitution Ave NW,38.8921024,-77.0336424,38.8921062,-77.0259036
16th & Harvard St NW,10th St & Constitution Ave NW,38.9262792,-77.0364613,38.8921062,-77.0259036
16th & R St NW,10th St & Constitution Ave NW,38.9126037,-77.0365134,38.8921062,-77.0259036
17th & Corcoran St NW,10th St & Constitution Ave NW,38.9118701,-77.0384855,38.8921062,-77.0259036
17th & G St NW,10th St & Constitution Ave NW,38.8983186,-77.0394614,38.8921062,-77.0259036
17th & K St NW,10th St & Constitution Ave NW,38.9024024,-77.0395084,38.8921062,-77.0259036
